Row, Sol
9498, 7.576142e-11
9499, 8.736559e-11
9500, 9.990460e-11
9501, 1.141842e-10
9502, 1.308533e-10
9503, 1.504345e-10
9504, 1.733969e-10
9505, 2.002297e-10
9506, 2.315016e-10
9507, 2.679084e-10
9508, 3.103151e-10
9509, 3.597968e-10
9510, 4.176857e-10
9511, 4.856211e-10
9512, 5.656064e-10
9513, 6.600695e-10
9514, 7.719246e-10
9515, 9.046310e-10
9516, 1.062244e-09
9517, 1.249448e-09
9518, 1.471568e-09
9519, 1.734549e-09
9520, 2.044887e-09
9521, 2.409517e-09
9522, 2.835640e-09
9523, 3.330499e-09
9524, 3.901081e-09
9525, 4.553781e-09
9526, 5.293995e-09
9527, 6.125686e-09
9528, 7.050907e-09
9529, 8.069303e-09
9530, 9.177606e-09
9531, 1.036914e-08
9532, 1.163334e-08
9533, 1.295536e-08
9534, 1.431574e-08
9535, 1.569018e-08
9536, 1.704962e-08
9537, 1.836041e-08
9538, 1.958494e-08
9539, 2.068264e-08
9540, 2.161140e-08
9541, 2.232957e-08
9542, 2.279847e-08
9543, 2.298530e-08
9544, 2.286640e-08
9545, 2.243031e-08
9546, 2.168060e-08
9547, 2.063748e-08
9548, 1.933808e-08
9549, 1.783478e-08
9550, 1.619147e-08
9551, 1.447817e-08
9552, 1.276461e-08
9553, 1.111417e-08
9554, 9.583807e-09
9555, 8.459979e-09
9556, 3.517895e-13
9557, 1.666251e-12
9558, 4.347465e-12
9559, 8.321121e-12
9560, 1.311291e-11
9561, 1.815073e-11
9562, 2.305306e-11
9563, 2.774578e-11
9564, 3.240891e-11
9565, 3.734839e-11
9566, 4.288394e-11
9567, 4.929245e-11
9568, 5.680130e-11
9569, 6.560884e-11
9570, 7.591252e-11
9571, 8.793473e-11
9572, 1.019446e-10
9573, 1.182769e-10
9574, 1.373511e-10
9575, 1.596911e-10
9576, 1.859481e-10
9577, 2.169262e-10
9578, 2.536095e-10
9579, 2.971918e-10
9580, 3.491049e-10
9581, 4.110447e-10
9582, 4.849908e-10
9583, 5.732159e-10
9584, 6.782806e-10
9585, 8.030093e-10
9586, 9.504416e-10
9587, 1.123758e-09
9588, 1.326174e-09
9589, 1.560812e-09
9590, 1.830533e-09
9591, 2.137755e-09
9592, 2.484242e-09
9593, 2.870887e-09
9594, 3.297472e-09
9595, 3.762442e-09
9596, 4.262676e-09
9597, 4.793283e-09
9598, 5.347425e-09
9599, 5.916192e-09
9600, 6.488549e-09
9601, 7.051375e-09
9602, 7.589627e-09
9603, 8.086667e-09
9604, 8.524766e-09
9605, 8.885834e-09
9606, 9.152371e-09
9607, 9.308623e-09
9608, 9.341912e-09
9609, 9.244015e-09
9610, 9.012469e-09
9611, 8.651575e-09
9612, 8.172888e-09
9613, 7.594981e-09
9614, 6.942353e-09
9615, 6.243505e-09
9616, 5.528371e-09
9617, 4.825527e-09
9618, 4.159732e-09
9619, 3.551891e-09
9620, 3.109608e-09
9621, 8.913723e-14
9622, 4.643455e-13
9623, 1.299453e-12
9624, 2.634990e-12
9625, 4.358120e-12
9626, 6.275850e-12
9627, 8.220368e-12
9628, 1.011834e-11
9629, 1.199889e-11
9630, 1.395878e-11
9631, 1.611860e-11
9632, 1.859277e-11
9633, 2.147892e-11
9634, 2.486132e-11
9635, 2.882048e-11
9636, 3.344380e-11
9637, 3.883519e-11
9638, 4.512363e-11
9639, 5.247156e-11
9640, 6.108365e-11
9641, 7.121682e-11
9642, 8.319143e-11
9643, 9.740383e-11
9644, 1.143398e-10
9645, 1.345883e-10
9646, 1.588544e-10
9647, 1.879699e-10
9648, 2.228999e-10
9649, 2.647430e-10
9650, 3.147225e-10
9651, 3.741673e-10
9652, 4.444790e-10
9653, 5.270864e-10
9654, 6.233840e-10
9655, 7.346575e-10
9656, 8.619970e-10
9657, 1.006199e-09
9658, 1.167663e-09
9659, 1.346283e-09
9660, 1.541339e-09
9661, 1.751397e-09
9662, 1.974216e-09
9663, 2.206675e-09
9664, 2.444727e-09
9665, 2.683383e-09
9666, 2.916754e-09
9667, 3.138141e-09
9668, 3.340209e-09
9669, 3.515243e-09
9670, 3.655500e-09
9671, 3.753660e-09
9672, 3.803355e-09
9673, 3.799762e-09
9674, 3.740189e-09
9675, 3.624601e-09
9676, 3.455973e-09
9677, 3.240387e-09
9678, 2.986790e-09
9679, 2.706371e-09
9680, 2.411610e-09
9681, 2.115112e-09
9682, 1.828415e-09
9683, 1.561034e-09
9684, 1.320472e-09
9685, 1.147138e-09
9686, 2.182412e-14
9687, 1.266356e-13
9688, 3.818029e-13
9689, 8.223518e-13
9690, 1.430679e-12
9691, 2.148326e-12
9692, 2.909375e-12
9693, 3.671930e-12
9694, 4.431224e-12
9695, 5.213736e-12
9696, 6.062268e-12
9697, 7.022382e-12
9698, 8.135225e-12
9699, 9.436567e-12
9700, 1.095955e-11
9701, 1.273876e-11
9702, 1.481433e-11
9703, 1.723574e-11
9704, 2.006552e-11
9705, 2.338308e-11
9706, 2.728905e-11
9707, 3.191022e-11
9708, 3.740512e-11
9709, 4.397015e-11
9710, 5.184604e-11
9711, 6.132414e-11
9712, 7.275205e-11
9713, 8.653745e-11
9714, 1.031494e-10
9715, 1.231158e-10
9716, 1.470156e-10
9717, 1.754653e-10
9718, 2.090987e-10
9719, 2.485391e-10
9720, 2.943656e-10
9721, 3.470718e-10
9722, 4.070213e-10
9723, 4.743980e-10
9724, 5.491565e-10
9725, 6.309719e-10
9726, 7.191936e-10
9727, 8.128049e-10
9728, 9.103921e-10
9729, 1.010127e-09
9730, 1.109766e-09
9731, 1.206675e-09
9732, 1.297883e-09
9733, 1.380165e-09
9734, 1.450175e-09
9735, 1.504609e-09
9736, 1.540416e-09
9737, 1.555044e-09
9738, 1.546692e-09
9739, 1.514561e-09
9740, 1.459062e-09
9741, 1.381926e-09
9742, 1.286198e-09
9743, 1.176070e-09
9744, 1.056558e-09
9745, 9.330482e-10
9746, 8.107765e-10
9747, 6.943410e-10
9748, 5.873372e-10
9749, 4.923901e-10
9750, 4.246733e-10
9751, 5.110539e-15
9752, 3.368075e-14
9753, 1.100818e-13
9754, 2.526741e-13
9755, 4.635508e-13
9756, 7.275857e-13
9757, 1.021312e-12
9758, 1.325122e-12
9759, 1.631357e-12
9760, 1.945287e-12
9761, 2.280947e-12
9762, 2.655718e-12
9763, 3.086524e-12
9764, 3.588454e-12
9765, 4.175241e-12
9766, 4.860688e-12
9767, 5.660337e-12
9768, 6.593114e-12
9769, 7.682949e-12
9770, 8.960447e-12
9771, 1.046476e-11
9772, 1.224571e-11
9773, 1.436630e-11
9774, 1.690539e-11
9775, 1.996076e-11
9776, 2.365209e-11
9777, 2.812376e-11
9778, 3.354707e-11
9779, 4.012134e-11
9780, 4.807332e-11
9781, 5.765442e-11
9782, 6.913504e-11
9783, 8.279580e-11
9784, 9.891525e-11
9785, 1.177543e-10
9786, 1.395374e-10
9787, 1.644317e-10
9788, 1.925238e-10
9789, 2.237969e-10
9790, 2.581071e-10
9791, 2.951629e-10
9792, 3.345067e-10
9793, 3.755020e-10
9794, 4.173270e-10
9795, 4.589770e-10
9796, 4.992785e-10
9797, 5.369162e-10
9798, 5.704774e-10
9799, 5.985129e-10
9800, 6.196170e-10
9801, 6.325242e-10
9802, 6.362178e-10
9803, 6.300423e-10
9804, 6.138065e-10
9805, 5.878605e-10
9806, 5.531297e-10
9807, 5.110871e-10
9808, 4.636577e-10
9809, 4.130562e-10
9810, 3.615773e-10
9811, 3.113721e-10
9812, 2.642494e-10
9813, 2.215445e-10
9814, 1.841465e-10
9815, 1.577534e-10
9816, 1.125254e-15
9817, 8.694673e-15
9818, 3.107505e-14
9819, 7.633410e-14
9820, 1.481071e-13
9821, 2.436165e-13
9822, 3.553579e-13
9823, 4.752198e-13
9824, 5.983288e-13
9825, 7.246576e-13
9826, 8.582868e-13
9827, 1.005510e-12
9828, 1.173086e-12
9829, 1.367302e-12
9830, 1.593866e-12
9831, 1.858336e-12
9832, 2.166757e-12
9833, 2.526360e-12
9834, 2.946257e-12
9835, 3.438167e-12
9836, 4.017216e-12
9837, 4.702858e-12
9838, 5.519949e-12
9839, 6.499963e-12
9840, 7.682354e-12
9841, 9.115975e-12
9842, 1.086045e-11
9843, 1.298737e-11
9844, 1.558097e-11
9845, 1.873824e-11
9846, 2.256790e-11
9847, 2.718817e-11
9848, 3.272301e-11
9849, 3.929673e-11
9850, 4.702692e-11
9851, 5.601587e-11
9852, 6.634079e-11
9853, 7.804319e-11
9854, 9.111793e-11
9855, 1.055026e-10
9856, 1.210678e-10
9857, 1.376091e-10
9858, 1.548415e-10
9859, 1.723972e-10
9860, 1.898278e-10
9861, 2.066119e-10
9862, 2.221689e-10
9863, 2.358809e-10
9864, 2.471217e-10
9865, 2.552945e-10
9866, 2.598761e-10
9867, 2.604651e-10
9868, 2.568304e-10
9869, 2.489535e-10
9870, 2.370563e-10
9871, 2.216081e-10
9872, 2.033041e-10
9873, 1.830139e-10
9874, 1.617033e-10
9875, 1.403398e-10
9876, 1.197977e-10
9877, 1.007800e-10
9878, 8.377284e-11
9879, 6.906459e-11
9880, 5.879545e-11
9881, 2.255106e-16
9882, 2.163672e-15
9883, 8.563228e-15
9884, 2.263669e-14
9885, 4.661349e-14
9886, 8.057751e-14
9887, 1.224638e-13
9888, 1.692415e-13
9889, 2.184797e-13
9890, 2.693750e-13
9891, 3.228659e-13
9892, 3.810813e-13
9893, 4.466242e-13
9894, 5.220686e-13
9895, 6.097846e-13
9896, 7.120257e-13
9897, 8.311593e-13
9898, 9.699488e-13
9899, 1.131850e-12
9900, 1.321324e-12
9901, 1.544173e-12
9902, 1.807943e-12
9903, 2.122374e-12
9904, 2.499947e-12
9905, 2.956479e-12
9906, 3.511790e-12
9907, 4.190358e-12
9908, 5.021920e-12
9909, 6.041908e-12
9910, 7.291590e-12
9911, 8.817788e-12
9912, 1.067200e-11
9913, 1.290885e-11
9914, 1.558369e-11
9915, 1.874948e-11
9916, 2.245288e-11
9917, 2.672969e-11
9918, 3.159995e-11
9919, 3.706284e-11
9920, 4.309173e-11
9921, 4.962974e-11
9922, 5.658613e-11
9923, 6.383388e-11
9924, 7.120902e-11
9925, 7.851201e-11
9926, 8.551172e-11
9927, 9.195244e-11
9928, 9.756428e-11
9929, 1.020772e-10
9930, 1.052382e-10
9931, 1.068317e-10
9932, 1.067007e-10
9933, 1.047674e-10
9934, 1.010505e-10
9935, 9.567436e-11
9936, 8.886887e-11
9937, 8.095598e-11
9938, 7.232343e-11
9939, 6.338804e-11
9940, 5.455393e-11
9941, 4.617298e-11
9942, 3.851498e-11
9943, 3.175308e-11
9944, 2.597469e-11
9945, 2.198402e-11
9946, 3.804739e-17
9947, 5.135839e-16
9948, 2.294236e-15
9949, 6.575396e-15
9950, 1.443230e-14
9951, 2.630270e-14
9952, 4.176842e-14
9953, 5.981119e-14
9954, 7.937243e-14
9955, 9.986224e-14
9956, 1.213650e-13
9957, 1.445320e-13
9958, 1.703222e-13
9959, 1.997651e-13
9960, 2.338376e-13
9961, 2.734589e-13
9962, 3.195631e-13
9963, 3.732086e-13
9964, 4.357024e-13
9965, 5.087322e-13
9966, 5.945108e-13
9967, 6.959432e-13
9968, 8.168233e-13
9969, 9.620654e-13
9970, 1.137973e-12
9971, 1.352535e-12
9972, 1.615740e-12
9973, 1.939872e-12
9974, 2.339750e-12
9975, 2.832848e-12
9976, 3.439238e-12
9977, 4.181270e-12
9978, 5.082926e-12
9979, 6.168806e-12
9980, 7.462732e-12
9981, 8.985967e-12
9982, 1.075515e-11
9983, 1.277999e-11
9984, 1.506092e-11
9985, 1.758679e-11
9986, 2.033282e-11
9987, 2.325895e-11
9988, 2.630882e-11
9989, 2.940958e-11
9990, 3.247265e-11
9991, 3.539581e-11
9992, 3.806660e-11
9993, 4.036732e-11
9994, 4.218161e-11
9995, 4.340247e-11
9996, 4.394131e-11
9997, 4.373733e-11
9998, 4.276631e-11
9999, 4.104721e-11
10000, 3.864531e-11
10001, 3.567044e-11
10002, 3.226946e-11
10003, 2.861340e-11
10004, 2.488054e-11
10005, 2.123829e-11
10006, 1.782699e-11
10007, 1.474882e-11
10008, 1.206370e-11
10009, 9.795208e-12
10010, 8.245701e-12
10011, 3.966805e-18
10012, 1.142286e-16
10013, 5.941974e-16
10014, 1.865679e-15
10015, 4.388741e-15
10016, 8.464303e-15
10017, 1.408705e-14
10018, 2.096038e-14
10019, 2.866926e-14
10020, 3.689750e-14
10021, 4.556513e-14
10022, 5.483863e-14
10023, 6.505103e-14
10024, 7.660199e-14
10025, 8.988942e-14
10026, 1.052889e-13
10027, 1.231718e-13
10028, 1.439453e-13
10029, 1.681029e-13
10030, 1.962799e-13
10031, 2.293145e-13
10032, 2.683180e-13
10033, 3.147578e-13
10034, 3.705569e-13
10035, 4.382108e-13
10036, 5.209206e-13
10037, 6.227372e-13
10038, 7.487050e-13
10039, 9.049871e-13
10040, 1.098945e-12
10041, 1.339144e-12
10042, 1.635241e-12
10043, 1.997729e-12
10044, 2.437511e-12
10045, 2.965276e-12
10046, 3.590710e-12
10047, 4.321540e-12
10048, 5.162481e-12
10049, 6.114135e-12
10050, 7.171922e-12
10051, 8.325132e-12
10052, 9.556178e-12
10053, 1.084015e-11
10054, 1.214478e-11
10055, 1.343084e-11
10056, 1.465319e-11
10057, 1.576244e-11
10058, 1.670733e-11
10059, 1.743777e-11
10060, 1.790856e-11
10061, 1.808339e-11
10062, 1.793902e-11
10063, 1.746890e-11
10064, 1.668574e-11
10065, 1.562234e-11
10066, 1.433018e-11
10067, 1.287546e-11
10068, 1.133293e-11
10069, 9.778265e-12
10070, 8.280279e-12
10071, 6.894449e-12
10072, 5.658925e-12
10073, 4.593670e-12
10074, 3.703496e-12
10075, 3.102160e-12
10076, -5.642534e-19
10077, 2.299633e-17
10078, 1.475040e-16
10079, 5.151397e-16
10080, 1.308050e-15
10081, 2.681738e-15
10082, 4.693659e-15
10083, 7.278075e-15
10084, 1.028833e-14
10085, 1.357897e-14
10086, 1.707688e-14
10087, 2.080751e-14
10088, 2.487713e-14
10089, 2.943508e-14
10090, 3.464052e-14
10091, 4.064656e-14
10092, 4.760179e-14
10093, 5.566380e-14
10094, 6.501898e-14
10095, 7.590542e-14
10096, 8.863861e-14
10097, 1.036408e-13
10098, 1.214759e-13
10099, 1.428914e-13
10100, 1.688691e-13
10101, 2.006837e-13
10102, 2.399680e-13
10103, 2.887814e-13
10104, 3.496727e-13
10105, 4.257268e-13
10106, 5.205800e-13
10107, 6.383872e-13
10108, 7.837228e-13
10109, 9.614012e-13
10110, 1.176209e-12
10111, 1.432549e-12
10112, 1.734007e-12
10113, 2.082867e-12
10114, 2.479599e-12
10115, 2.922364e-12
10116, 3.406572e-12
10117, 3.924541e-12
10118, 4.465302e-12
10119, 5.014593e-12
10120, 5.555082e-12
10121, 6.066871e-12
10122, 6.528293e-12
10123, 6.917034e-12
10124, 7.211557e-12
10125, 7.392775e-12
10126, 7.445870e-12
10127, 7.362079e-12
10128, 7.140207e-12
10129, 6.787593e-12
10130, 6.320246e-12
10131, 5.761939e-12
10132, 5.142218e-12
10133, 4.493500e-12
10134, 3.847681e-12
10135, 3.232855e-12
10136, 2.670754e-12
10137, 2.175393e-12
10138, 1.753061e-12
10139, 1.403823e-12
10140, 1.170517e-12
10141, -5.439359e-19
10142, 3.847900e-18
10143, 3.461495e-17
10144, 1.376876e-16
10145, 3.810787e-16
10146, 8.351702e-16
10147, 1.543290e-15
10148, 2.501884e-15
10149, 3.665531e-15
10150, 4.974222e-15
10151, 6.385216e-15
10152, 7.891821e-15
10153, 9.523419e-15
10154, 1.133303e-14
10155, 1.338280e-14
10156, 1.573466e-14
10157, 1.844834e-14
10158, 2.158524e-14
10159, 2.521588e-14
10160, 2.942919e-14
10161, 3.434321e-14
10162, 4.011730e-14
10163, 4.696671e-14
10164, 5.518020e-14
10165, 6.514157e-14
10166, 7.735520e-14
10167, 9.247536e-14
10168, 1.113378e-13
10169, 1.349906e-13
10170, 1.647193e-13
10171, 2.020602e-13
10172, 2.487925e-13
10173, 3.069021e-13
10174, 3.785078e-13
10175, 4.657464e-13
10176, 5.706144e-13
10177, 6.947732e-13
10178, 8.393249e-13
10179, 1.004576e-12
10180, 1.189807e-12
10181, 1.393068e-12
10182, 1.611018e-12
10183, 1.838845e-12
10184, 2.070260e-12
10185, 2.297620e-12
10186, 2.512164e-12
10187, 2.704397e-12
10188, 2.864613e-12
10189, 2.983554e-12
10190, 3.053172e-12
10191, 3.067434e-12
10192, 3.023094e-12
10193, 2.920320e-12
10194, 2.763038e-12
10195, 2.558891e-12
10196, 2.318729e-12
10197, 2.055626e-12
10198, 1.783548e-12
10199, 1.515856e-12
10200, 1.263943e-12
10201, 1.036246e-12
10202, 8.378119e-13
10203, 6.704488e-13
10204, 5.334368e-13
10205, 4.429241e-13
10206, -2.302764e-19
10207, 3.718796e-19
10208, 7.489870e-18
10209, 3.534756e-17
10210, 1.081267e-16
10211, 2.551429e-16
10212, 5.001100e-16
10213, 8.506366e-16
10214, 1.295567e-15
10215, 1.812502e-15
10216, 2.380549e-15
10217, 2.990558e-15
10218, 3.648302e-15
10219, 4.371287e-15
10220, 5.182991e-15
10221, 6.108144e-15
10222, 7.170775e-15
10223, 8.394971e-15
10224, 9.807501e-15
10225, 1.144152e-14
10226, 1.334094e-14
10227, 1.556551e-14
10228, 1.819684e-14
10229, 2.134575e-14
10230, 2.516135e-14
10231, 2.984200e-14
10232, 3.564826e-14
10233, 4.291730e-14
10234, 5.207758e-14
10235, 6.366193e-14
10236, 7.831596e-14
10237, 9.679802e-14
10238, 1.199665e-13
10239, 1.487503e-13
10240, 1.841002e-13
10241, 2.269192e-13
10242, 2.779746e-13
10243, 3.377960e-13
10244, 4.065657e-13
10245, 4.840117e-13
10246, 5.693118e-13
10247, 6.610215e-13
10248, 7.570343e-13
10249, 8.545856e-13
10250, 9.503090e-13
10251, 1.040352e-12
10252, 1.120557e-12
10253, 1.186705e-12
10254, 1.234817e-12
10255, 1.261502e-12
10256, 1.264312e-12
10257, 1.242072e-12
10258, 1.195138e-12
10259, 1.125515e-12
10260, 1.036790e-12
10261, 9.338683e-13
10262, 8.224941e-13
10263, 7.086472e-13
10264, 5.978945e-13
10265, 4.948268e-13
10266, 4.026873e-13
10267, 3.232506e-13
10268, 2.569451e-13
10269, 2.031857e-13
10270, 1.680669e-13
10271, -7.646531e-20
10272, -7.531496e-20
10273, 1.415564e-18
10274, 8.608768e-18
10275, 2.972846e-17
10276, 7.625986e-17
10277, 1.594709e-16
10278, 2.857486e-16
10279, 4.538966e-16
10280, 6.564837e-16
10281, 8.843985e-16
10282, 1.131683e-15
10283, 1.398079e-15
10284, 1.688720e-15
10285, 2.012089e-15
10286, 2.377868e-15
10287, 2.795690e-15
10288, 3.275058e-15
10289, 3.826186e-15
10290, 4.461421e-15
10291, 5.197018e-15
10292, 6.055231e-15
10293, 7.066795e-15
10294, 8.273966e-15
10295, 9.734308e-15
10296, 1.152536e-14
10297, 1.375028e-14
10298, 1.654425e-14
10299, 2.008145e-14
10300, 2.458147e-14
10301, 3.031419e-14
10302, 3.760123e-14
10303, 4.681197e-14
10304, 5.835206e-14
10305, 7.264300e-14
10306, 9.009187e-14
10307, 1.110520e-13
10308, 1.357765e-13
10309, 1.643677e-13
10310, 1.967273e-13
10311, 2.325123e-13
10312, 2.711005e-13
10313, 3.115729e-13
10314, 3.527165e-13
10315, 3.930510e-13
10316, 4.308841e-13
10317, 4.643963e-13
10318, 4.917541e-13
10319, 5.112489e-13
10320, 5.214519e-13
10321, 5.213722e-13
10322, 5.105991e-13
10323, 4.894035e-13
10324, 4.587763e-13
10325, 4.203808e-13
10326, 3.764146e-13
10327, 3.293866e-13
10328, 2.818443e-13
10329, 2.360946e-13
10330, 1.939762e-13
10331, 1.567227e-13
10332, 1.249382e-13
10333, 9.867248e-14
10334, 7.757330e-14
10335, 6.394397e-14
10336, -2.181539e-20
10337, -6.272574e-20
10338, 1.977845e-19
10339, 1.946118e-18
10340, 7.861127e-18
10341, 2.222174e-17
10342, 4.993905e-17
10343, 9.472095e-17
10344, 1.574847e-16
10345, 2.361810e-16
10346, 3.272012e-16
10347, 4.274272e-16
10348, 5.357173e-16
10349, 6.532380e-16
10350, 7.828663e-16
10351, 9.282880e-16
10352, 1.093330e-15
10353, 1.281754e-15
10354, 1.497481e-15
10355, 1.745111e-15
10356, 2.030635e-15
10357, 2.362288e-15
10358, 2.751566e-15
10359, 3.214478e-15
10360, 3.773108e-15
10361, 4.457585e-15
10362, 5.308494e-15
10363, 6.379738e-15
10364, 7.741689e-15
10365, 9.484340e-15
10366, 1.171990e-14
10367, 1.458410e-14
10368, 1.823512e-14
10369, 2.284937e-14
10370, 2.861301e-14
10371, 3.570892e-14
10372, 4.429921e-14
10373, 5.450415e-14
10374, 6.637896e-14
10375, 7.989068e-14
10376, 9.489738e-14
10377, 1.111324e-13
10378, 1.281962e-13
10379, 1.455572e-13
10380, 1.625657e-13
10381, 1.784789e-13
10382, 1.925010e-13
10383, 2.038355e-13
10384, 2.117485e-13
10385, 2.156385e-13
10386, 2.151057e-13
10387, 2.100130e-13
10388, 2.005262e-13
10389, 1.871239e-13
10390, 1.705688e-13
10391, 1.518389e-13
10392, 1.320242e-13
10393, 1.122046e-13
10394, 9.333174e-14
10395, 7.613745e-14
10396, 6.108546e-14
10397, 4.837198e-14
10398, 3.796720e-14
10399, 2.968324e-14
10400, 2.439197e-14
10401, -5.413014e-21
10402, -2.591039e-20
10403, 1.216783e-21
10404, 3.903117e-19
10405, 1.975801e-18
10406, 6.281881e-18
10407, 1.531935e-17
10408, 3.093709e-17
10409, 5.405880e-17
10410, 8.433470e-17
10411, 1.204748e-16
10412, 1.610363e-16
10413, 2.051670e-16
10414, 2.529367e-16
10415, 3.052256e-16
10416, 3.633832e-16
10417, 4.289063e-16
10418, 5.032835e-16
10419, 5.880278e-16
10420, 6.848577e-16
10421, 7.959734e-16
10422, 9.244028e-16
10423, 1.074416e-15
10424, 1.252039e-15
10425, 1.465690e-15
10426, 1.727007e-15
10427, 2.051864e-15
10428, 2.461624e-15
10429, 2.984557e-15
10430, 3.657333e-15
10431, 4.526354e-15
10432, 5.648589e-15
10433, 7.091476e-15
10434, 8.931385e-15
10435, 1.125021e-14
10436, 1.412979e-14
10437, 1.764424e-14
10438, 2.185037e-14
10439, 2.677710e-14
10440, 3.241473e-14
10441, 3.870520e-14
10442, 4.553478e-14
10443, 5.273011e-14
10444, 6.005895e-14
10445, 6.723625e-14
10446, 7.393639e-14
10447, 7.981145e-14
10448, 8.451548e-14
10449, 8.773321e-14
10450, 8.921145e-14
10451, 8.878956e-14
10452, 8.642517e-14
10453, 8.220994e-14
10454, 7.637106e-14
10455, 6.925524e-14
10456, 6.129520e-14
10457, 5.296211e-14
10458, 4.471189e-14
10459, 3.693532e-14
10460, 2.992186e-14
10461, 2.384343e-14
10462, 1.875926e-14
10463, 1.463708e-14
10464, 1.138313e-14
10465, 9.328032e-15
10466, -1.122646e-21
10467, -8.468672e-21
10468, -1.328425e-20
10469, 6.120628e-20
10470, 4.623825e-19
10471, 1.710363e-18
10472, 4.587893e-18
10473, 9.937532e-18
10474, 1.833733e-17
10475, 2.986385e-17
10476, 4.411636e-17
10477, 6.048684e-17
10478, 7.849482e-17
10479, 9.799927e-17
10480, 1.192194e-16
10481, 1.426216e-16
10482, 1.687779e-16
10483, 1.982739e-16
10484, 2.316964e-16
10485, 2.696892e-16
10486, 3.130585e-16
10487, 3.629107e-16
10488, 4.208212e-16
10489, 4.890419e-16
10490, 5.707637e-16
10491, 6.704536e-16
10492, 7.942853e-16
10493, 9.506751e-16
10494, 1.150914e-15
10495, 1.409859e-15
10496, 1.746590e-15
10497, 2.184898e-15
10498, 2.753388e-15
10499, 3.484973e-15
10500, 4.415528e-15
10501, 5.581545e-15
10502, 7.016752e-15
10503, 8.747839e-15
10504, 1.078961e-14
10505, 1.314000e-14
10506, 1.577558e-14
10507, 1.864805e-14
10508, 2.168244e-14
10509, 2.477741e-14
10510, 2.780811e-14
10511, 3.063187e-14
10512, 3.309665e-14
10513, 3.505220e-14
10514, 3.636309e-14
10515, 3.692275e-14
10516, 3.666687e-14
10517, 3.558418e-14
10518, 3.372256e-14
10519, 3.118838e-14
10520, 2.813809e-14
10521, 2.476213e-14
10522, 2.126335e-14
10523, 1.783346e-14
10524, 1.463226e-14
10525, 1.177349e-14
10526, 9.319833e-15
10527, 7.286872e-15
10528, 5.653407e-15
10529, 4.374577e-15
10530, 3.575988e-15
10531, -1.633258e-22
10532, -2.366508e-21
10533, -6.773634e-21
10534, 3.166319e-21
10535, 9.660781e-20
10536, 4.434344e-19
10537, 1.335118e-18
10538, 3.131946e-18
10539, 6.138305e-18
10540, 1.047761e-17
10541, 1.605533e-17
10542, 2.263697e-17
10543, 2.998620e-17
10544, 3.797823e-17
10545, 4.663876e-17
10546, 5.611483e-17
10547, 6.661735e-17
10548, 7.837415e-17
10549, 9.161306e-17
10550, 1.065764e-16
10551, 1.235591e-16
10552, 1.429630e-16
10553, 1.653652e-16
10554, 1.916018e-16
10555, 2.228743e-16
10556, 2.608874e-16
10557, 3.080281e-16
10558, 3.675933e-16
10559, 4.440663e-16
10560, 5.434317e-16
10561, 6.734918e-16
10562, 8.441277e-16
10563, 1.067412e-15
10564, 1.357465e-15
10565, 1.729934e-15
10566, 2.201023e-15
10567, 2.786019e-15
10568, 3.497389e-15
10569, 4.342567e-15
10570, 5.321661e-15
10571, 6.425341e-15
10572, 7.633211e-15
10573, 8.912934e-15
10574, 1.022037e-14
10575, 1.150090e-14
10576, 1.269204e-14
10577, 1.372740e-14
10578, 1.454170e-14
10579, 1.507676e-14
10580, 1.528775e-14
10581, 1.514899e-14
10582, 1.465857e-14
10583, 1.384057e-14
10584, 1.274426e-14
10585, 1.143979e-14
10586, 1.001058e-14
10587, 8.543639e-15
10588, 7.119308e-15
10589, 5.802644e-15
10590, 4.638036e-15
10591, 3.647878e-15
10592, 2.834991e-15
10593, 2.187530e-15
10594, 1.684640e-15
10595, 1.374147e-15
10596, 2.266618e-24
10597, -5.657812e-22
10598, -2.453058e-21
10599, -2.870994e-21
10600, 1.608794e-20
10601, 1.073311e-19
10602, 3.749546e-19
10603, 9.654403e-19
10604, 2.024280e-18
10605, 3.638319e-18
10606, 5.802672e-18
10607, 8.435933e-18
10608, 1.143213e-17
10609, 1.471523e-17
10610, 1.826786e-17
10611, 2.212876e-17
10612, 2.637168e-17
10613, 3.108346e-17
10614, 3.635236e-17
10615, 4.226988e-17
10616, 4.894389e-17
10617, 5.651958e-17
10618, 6.520681e-17
10619, 7.531381e-17
10620, 8.729013e-17
10621, 1.017826e-16
10622, 1.197087e-16
10623, 1.423526e-16
10624, 1.714844e-16
10625, 2.095008e-16
10626, 2.595743e-16
10627, 3.257869e-16
10628, 4.132079e-16
10629, 5.278652e-16
10630, 6.765550e-16
10631, 8.664410e-16
10632, 1.104423e-15
10633, 1.396292e-15
10634, 1.745723e-15
10635, 2.153222e-15
10636, 2.615143e-15
10637, 3.122916e-15
10638, 3.662633e-15
10639, 4.215101e-15
10640, 4.756449e-15
10641, 5.259340e-15
10642, 5.694772e-15
10643, 6.034402e-15
10644, 6.253223e-15
10645, 6.332362e-15
10646, 6.261630e-15
10647, 6.041421e-15
10648, 5.683540e-15
10649, 5.210600e-15
10650, 4.653877e-15
10651, 4.049782e-15
10652, 3.435500e-15
10653, 2.844586e-15
10654, 2.303423e-15
10655, 1.829205e-15
10656, 1.429716e-15
10657, 1.104660e-15
10658, 8.479373e-16
10659, 6.500537e-16
10660, 5.292621e-16
10661, 1.372077e-23
10662, -1.079437e-22
10663, -7.402264e-22
